// vid	name	description
sc231_02	_レアシルヴィア	レアシルヴィアの温泉魔力。
sc231_03	_レアシルヴィア	レアシルヴィアの温泉魔力。
sc232_01	_ダフネ	ダフネの温泉魔力。
sc233_01	_アルゲース	アルゲースの温泉魔力。
sc234_01	_ヘラクレス	ヘラクレスの温泉魔力。
sc235_01	_ダヌ	ダヌの温泉魔力。
sc237_01	_ティフォン	ティフォンの温泉魔力。
sc238_01	_メブ	メブの温泉魔力。
sc242_01	_アリル	アリルの温泉魔力。
sc246_01	_クランプス	クランプスの温泉魔力。
sc247_01	_ミュリナ	ミュリナの温泉魔力。
sc253_01	_ニコル	ニコルの温泉魔力。
sc262_01	_ダフニス	ダフニスの温泉魔力。
sc266_01	_ホルス	ホルスの温泉魔力。
sc267_01	_クレオパトラ	クレオパトラの温泉魔力。
sc274_01	_バスト	バストの温泉魔力。
sc275_01	_ハーピー	ハーピーの温泉魔力。
sc275_02	_ハーピー	ハーピーの温泉魔力。
sc275_03	_ハーピー	ハーピーの温泉魔力。
sc277_01	_レウケ	レウケの温泉魔力。
sc278_01	_ヘル	ヘルの温泉魔力。
sc278_02	_ヘル	ヘルの温泉魔力。
sc278_03	_ヘル	ヘルの温泉魔力。
sc280_01	_ティケ	ティケの温泉魔力。
sc281_01	_ティスベ	ティスベの温泉魔力。
sc281_02	_ティスベ	ティスベの温泉魔力。
sc281_03	_ティスベ	ティスベの温泉魔力。
sc283_01	_モーガン	モーガンの温泉魔力。
sc286_01	_ヴェルデレト	ヴェルデレトの温泉魔力。
sc287_01	_サロメ	サロメの温泉魔力。
sc289_01	_デュランダル	デュランダルの温泉魔力。
sc290_01	_ブリジット	ブリジットの温泉魔力。
sc292_01	_ルイン	ルインの温泉魔力。
sc294_01	_バートリー	バートリーの温泉魔力。
sc295_01	_アンノウン	アンノウンの温泉魔力。
sc296_01	_ヒルド	ヒルドの温泉魔力。
sc299_01	_サンタクロース	サンタクロースの温泉魔力。
sc300_01	_ピエタス	ピエタスの温泉魔力。
sc301_01	_自請妃	自請妃の温泉魔力。
sc305_01	_リタ	リタの温泉魔力。
sc308_01	_クババ	クババの温泉魔力。
sc310_01	_ベス	ベスの温泉魔力。
sc311_01	_ケプリ	ケプリの温泉魔力。
sc312_01	_ティルフィング	ティルフィングの温泉魔力。
sc315_01	_メトセラ	メトセラの温泉魔力。
sc316_01	_ボタン	ボタンの温泉魔力。
sc317_01	_バベル	バベルの温泉魔力。
sc318_01	_バリ	バリの温泉魔力。
sc319_01	_柳道士	柳道士の温泉魔力。
sc321_01	_ルナ	ルナの温泉魔力。
sc324_01	ニュービー_モナ	ニュービーモナの温泉魔力。
sc332_01	_ガネーシャ	ガネーシャの温泉魔力。
sc333_01	_デボラ	デボラの温泉魔力。
sc336_01	_パン	パンの温泉魔力。
sc338_01	ピュアホワイト_ポモナ	ピュアホワイトポモナの温泉魔力。
sc339_01	愛憎の_ダビ	愛憎のダビの温泉魔力。
sc343_01	孤剣の_ティアマト	孤剣のティアマトの温泉魔力。
sc344_01	_イゾルデ	イゾルデの温泉魔力。
sc345_01	_アネモネ	アネモネの温泉魔力。
sc346_01	_トリスタン	トリスタンの温泉魔力。
sc347_01	預言者_ダナ	預言者ダナの温泉魔力。
sc348_01	_マーズ	マーズの温泉魔力。
sc349_01	_サターン	サターンの温泉魔力。
sc350_01	_ネプチューン	ネプチューンの温泉魔力。
sc351_01	_ヴィーナス	ヴィーナスの温泉魔力。
sc353_01	_シャルル	シャルルの温泉魔力。
sc354_01	浄化の_デメテル	浄化のデメテルの温泉魔力。
sc355_01	守護神_コウガ	守護神コウガの温泉魔力。
sc360_01	解放された_マアト	解放されたマアトの温泉魔力。
sc362_01	_レオ	レオの温泉魔力。
sc363_01	_ルパン	ルパンの温泉魔力。
sc364_01	_シトリー	シトリーの温泉魔力。
sc365_01	ダークバスター_リザ	ダークバスターリザの温泉魔力。
sc366_01	努力家_ディーノ	努力家ディーノの温泉魔力。
sc367_01	魔王_ダビ	魔王ダビの温泉魔力。
sc370_01	サンビーチ_モナ	サンビーチモナの温泉魔力。
sc371_01	ビキニ_リザ	ビキニリザの温泉魔力。
sc372_01	スク水_ダビ	スク水ダビの温泉魔力。
sc373_01	無頼の_ミダス	無頼のミダスの温泉魔力。
sc374_01	ブライダル_ヒルド	ブライダルヒルドの温泉魔力。
sc377_01	_イピス	イピスの温泉魔力。
sc378_01	_パラス	パラスの温泉魔力。
sc379_01	_アテナ	アテナの温泉魔力。
sc381_01	ときめく_シトリー	ときめくシトリーの温泉魔力。
sc382_01	猫耳_ネヴァン	猫耳ネヴァンの温泉魔力。
sc383_01	甦りし_フレイ	甦りしフレイの温泉魔力。
sc385_01	_マリー・ローズ	マリー・ローズの温泉魔力。
sc386_01	_かすみ	かすみの温泉魔力。
sc387_01	_ほのか	ほのかの温泉魔力。
sc390_01	_オハド	オハドの温泉魔力。
sc391_01	パーティスター_メブ	パーティスターメブの温泉魔力。
sc392_01	オルタード_ダビ	オルタードダビの温泉魔力。
sc393_01	光芒の_モナ	光芒のモナの温泉魔力。
sc394_01	花魁_バートリー	花魁バートリーの温泉魔力。
sc395_01	謎の転校生_イブ	謎の転校生イブの温泉魔力。
sc396_01	神楽の_ワーウルフ	神楽のワーウルフの温泉魔力。
sc397_01	クリスマス_レダ	クリスマスレダの温泉魔力。
sc400_01	_バンシー	バンシーの温泉魔力。
sc402_01	_ノエル	ノエルの温泉魔力。
sc403_01	_マコト	マコトの温泉魔力。
sc404_01	_ナイン	ナインの温泉魔力。
sc405_01	刺し貫く_ルイン	刺し貫くルインの温泉魔力。
sc406_01	_サーバル	サーバルの温泉魔力。
sc407_01	_アライグマ	アライグマの温泉魔力。
sc408_01	_フェネック	フェネックの温泉魔力。
sc409_01	_マルル	マルルの温泉魔力。
sc410_01	_フェイルノート	フェイルノートの温泉魔力。
sc412_01	_カイン	カインの温泉魔力。
sc414_01	_ビリー	ビリーの温泉魔力。
sc415_01	_アニー	アニーの温泉魔力。
sc416_01	_ケイノウ	ケイノウの温泉魔力。
sc417_01	_タマモ	タマモの温泉魔力。
sc418_01	正義の華_マフデト	正義の華マフデトの温泉魔力。
sc419_01	浮気_キャサリン	浮気キャサリンの温泉魔力。
sc420_01	恋人_キャサリン	恋人キャサリンの温泉魔力。
sc421_01	_リン	リンの温泉魔力。
sc422_01	_ヘケト	ヘケトの温泉魔力。
sc423_01	_ライマ	ライマの温泉魔力。
sc426_01	_オフォイス	オフォイスの温泉魔力。
sc429_01	_ジヴァ	ジヴァの温泉魔力。
sc430_01	_ギルティネ	ギルティネの温泉魔力。
sc431_01	氷雪の_エシュ	氷雪のエシュの温泉魔力。
sc433_01	_パケト	パケトの温泉魔力。
sc434_01	スウィート_レダ	スウィートレダの温泉魔力。
sc435_01	ファンシー_シトリー	ファンシーシトリーの温泉魔力。
sc436_01	_セルケト	セルケトの温泉魔力。
sc437_01	かわいい_エウロス	かわいいエウロスの温泉魔力。
sc439_01	ドリーマー_サターン	ドリーマーサターンの温泉魔力。
sc439_02	ドリーマー_サターン	ドリーマーサターンの温泉魔力。
sc439_03	ドリーマー_サターン	ドリーマーサターンの温泉魔力。
sc441_01	_ロビン	ロビンの温泉魔力。
sc441_02	_ロビン	ロビンの温泉魔力。
sc441_03	_ロビン	ロビンの温泉魔力。
sc443_01	_ラッフルズ	ラッフルズの温泉魔力。
sc448_01	_マーカラ	マーカラの温泉魔力。
sc448_02	_マーカラ	マーカラの温泉魔力。
sc448_03	_マーカラ	マーカラの温泉魔力。
sc449_01	_ローラ	ローラの温泉魔力。
sc449_02	_ローラ	ローラの温泉魔力。
sc449_03	_ローラ	ローラの温泉魔力。
sc450_01	悲劇の_ルサルカ	悲劇のルサルカの温泉魔力。
sc450_02	悲劇の_ルサルカ	悲劇のルサルカの温泉魔力。
sc450_03	悲劇の_ルサルカ	悲劇のルサルカの温泉魔力。
sm003_01	_炎龍	炎龍の温泉魔力。
sm004_01	_氷龍	氷龍の温泉魔力。
sm004_02	_氷龍	氷龍の温泉魔力。
sm004_03	_氷龍	氷龍の温泉魔力。
sm007_01	_テディ	テディの温泉魔力。
sm036_01	_メッセンジャー	メッセンジャーの温泉魔力。
sm037_01	_チェイサー	チェイサーの温泉魔力。
sm038_01	_ディアブロ	ディアブロの温泉魔力。
sm039_01	_リユガー	リユガーの温泉魔力。
sm040_01	_チェインキラー	チェインキラーの温泉魔力。
sm045_01	_ブーケ	ブーケの温泉魔力。
sm049_01	_スカル	スカルの温泉魔力。
sm050_01	_ギロチン	ギロチンの温泉魔力。
sm051_01	_ハデス	ハデスの温泉魔力。
sm052_01	_バシリ	バシリの温泉魔力。
sm053_01	_ヒドラ	ヒドラの温泉魔力。
sm054_01	_ゴモラ	ゴモラの温泉魔力。
sm054_02	_ゴモラ	ゴモラの温泉魔力。
sm054_03	_ゴモラ	ゴモラの温泉魔力。
sm056_01	_アバドン	アバドンの温泉魔力。
sm057_01	_オルガ	オルガの温泉魔力。
sm059_01	_バズーカ	バズーカの温泉魔力。
sm063_01	_アンプル	アンプルの温泉魔力。
sm077_01	_モア	モアの温泉魔力。
sm124_01	赤い_ウォッチャー	赤いウォッチャーの温泉魔力。
sm124_02	赤い_ウォッチャー	赤いウォッチャーの温泉魔力。
sm124_03	赤い_ウォッチャー	赤いウォッチャーの温泉魔力。
sm125_01	青い_ウォッチャー	青いウォッチャーの温泉魔力。
sm125_02	青い_ウォッチャー	青いウォッチャーの温泉魔力。
sm125_03	青い_ウォッチャー	青いウォッチャーの温泉魔力。
sm126_01	闇の_ウォッチャー	闇のウォッチャーの温泉魔力。
sm126_02	闇の_ウォッチャー	闇のウォッチャーの温泉魔力。
sm126_03	闇の_ウォッチャー	闇のウォッチャーの温泉魔力。
sm127_01	緑の_ウォッチャー	緑のウォッチャーの温泉魔力。
sm127_02	緑の_ウォッチャー	緑のウォッチャーの温泉魔力。
sm127_03	緑の_ウォッチャー	緑のウォッチャーの温泉魔力。
sm128_01	光の_ウォッチャー	光のウォッチャーの温泉魔力。
sm128_02	光の_ウォッチャー	光のウォッチャーの温泉魔力。
sm128_03	光の_ウォッチャー	光のウォッチャーの温泉魔力。
sm136_01	_レディ	レディの温泉魔力。
sm137_01	_ベルボーイ	ベルボーイの温泉魔力。
sm141_01	_ハロウィン	ハロウィンの温泉魔力。
sm142_01	リベンジガール_レッド	レッドの温泉魔力。
sm143_01	リベンジガール_ブルー	ブルーの温泉魔力。
sm144_01	リベンジガール_グリーン	グリーンの温泉魔力。
sm145_01	リベンジガール_ライト	ライトの温泉魔力。
sm146_01	リベンジガール_パープル	パープルの温泉魔力。
sm148_01	_ワン	ワンの温泉魔力。
sm149_01	_ヘルツ	ヘルツの温泉魔力。
sm150_01	_ハットトリック	ハットトリックの温泉魔力。
sm151_01	_アームズ	アームズの温泉魔力。
sm152_01	_ファイター	ファイターの温泉魔力。
sm153_01	_マンティ	マンティの温泉魔力。
sm154_01	_グングニル	グングニルの温泉魔力。
sm189_01	_ミミック	ミミックの温泉魔力。
sm190_01	_ボクサー	ボクサーの温泉魔力。
sm191_01	_キメラ	キメラの温泉魔力。
sm192_01	_血龍	血龍の温泉魔力。
sm193_01	_モフモフ	モフモフの温泉魔力。
sm194_01	緑羽_チョロン	緑羽チョロンの温泉魔力。
sm194_02	緑羽_チョロン	緑羽チョロンの温泉魔力。
sm194_03	緑羽_チョロン	緑羽チョロンの温泉魔力。
sm195_01	光羽_バロン	光羽バロンの温泉魔力。
sm195_02	光羽_バロン	光羽バロンの温泉魔力。
sm195_03	光羽_バロン	光羽バロンの温泉魔力。
sm196_01	赤羽_ファロン	赤羽ファロンの温泉魔力。
sm196_02	赤羽_ファロン	赤羽ファロンの温泉魔力。
sm196_03	赤羽_ファロン	赤羽ファロンの温泉魔力。
sm197_01	水羽_チャロン	水羽チャロンの温泉魔力。
sm197_02	水羽_チャロン	水羽チャロンの温泉魔力。
sm197_03	水羽_チャロン	水羽チャロンの温泉魔力。
sm198_01	黒羽_ダロン	黒羽ダロンの温泉魔力。
sm198_02	黒羽_ダロン	黒羽ダロンの温泉魔力。
sm198_03	黒羽_ダロン	黒羽ダロンの温泉魔力。
sm199_01	_蒼龍	蒼龍の温泉魔力。
sm200_01	_アンク	アンクの温泉魔力。
sm201_01	_バズコマンド	バズコマンドの温泉魔力。
sm201_02	_バズコマンド	バズコマンドの温泉魔力。
sm201_03	_バズコマンド	バズコマンドの温泉魔力。
sm202_01	_バズランボー	バズランボーの温泉魔力。
sm202_02	_バズランボー	バズランボーの温泉魔力。
sm202_03	_バズランボー	バズランボーの温泉魔力。
sm203_01	_ブレーメン	ブレーメンの温泉魔力。
sm203_02	_ブレーメン	ブレーメンの温泉魔力。
sm203_03	_ブレーメン	ブレーメンの温泉魔力。
sm206_01	_ピッグボス	ピッグボスの温泉魔力。
sm206_02	_ピッグボス	ピッグボスの温泉魔力。
sm206_03	_ピッグボス	ピッグボスの温泉魔力。
sm211_01	_天使ロット	天使ロットの温泉魔力。
sm211_02	_天使ロット	天使ロットの温泉魔力。
sm211_03	_天使ロット	天使ロットの温泉魔力。
sm212_01	_ルーン	ルーンの温泉魔力。
sm212_02	_ルーン	ルーンの温泉魔力。
sm212_03	_ルーン	ルーンの温泉魔力。
sm215_01	_オロラキング	オロラキングの温泉魔力。
sm215_02	_オロラキング	オロラキングの温泉魔力。
sm215_03	_オロラキング	オロラキングの温泉魔力。
sm216_01	_フェアリー	フェアリーの温泉魔力。
sm217_01	_レッドノーズ	レッドノーズの温泉魔力。
sm223_01	_ギフトパッケージ	ギフトパッケージの温泉魔力。
sm223_02	_ギフトパッケージ	ギフトパッケージの温泉魔力。
sm223_03	_ギフトパッケージ	ギフトパッケージの温泉魔力。
sm245_01	_クリーチャー	クリーチャーの温泉魔力。
sm255_01	おもちゃの_アンプル	おもちゃのアンプルの温泉魔力。
sm255_02	おもちゃの_アンプル	おもちゃのアンプルの温泉魔力。
sm255_03	おもちゃの_アンプル	おもちゃのアンプルの温泉魔力。
sm261_01	双面の_モア	双面のモアの温泉魔力。
